sku,produto,fornecedor,custo,estoque,revisado_65,anterior,fila,etapa,identidade,conflito,economia,demanda,preco_competitivo,preco_piso,preco_alvo,break_even,margem_competitiva_pct,contribuicao,tributo_pct,tributo_status,recuperado_piso_10,motivos,avisos,revisao_identidade_previa,recomendacao,fonte,avaliado_em
VTK019082,Calota Grid Aro 13p 046cb-pta Prata Modelo Ford Fiesta Street 2003 Cubo Baixo - PC / 4,Evolusom Comercial Ltda,43.4,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019084,Calota Grid Aro 13p 182cb-pta Prata Chevrolet Meriva Cubo Baixo - PC / 4,Evolusom Comercial Ltda,43.4,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019086,Calota Grid Aro 14a 451ar-pta Prata Nissan New March 2015/ 16 - PC / 4,Evolusom Comercial Ltda,47.8,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019087,Calha De Chuva Marçon Polo Sedan à Partir De 2003 04 Portas Todos Vw-046,Evolusom Comercial Ltda,175.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019088,Calha De Chuva Marçon L-200 Sport 2007/ Gls Outdoor A Partir De 2008 04 Portas Mi-088,Evolusom Comercial Ltda,131.95,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019089,Capota Marítima Concórdia Flash Cover Ba130l Mitsubishi L200 Triton 2009/2017 Baguete,Evolusom Comercial Ltda,364.5,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019090,Capota Marítima Concórdia Flash Cover Ba093l Volkswagen Saveiro Sem Grade 1982/1997 Baguete,Evolusom Comercial Ltda,347.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019095,Capota Marítima Flash Cover Ff126 Fiat Strada Cabine Estendida Com Gancho Com Step 1998/2013 Force,Evolusom Comercial Ltda,449.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019096,Ultra Led Shocklight (par) H27 12v 50w 6000k 4000lm,Evolusom Comercial Ltda,128.25,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019100,Camera Dome Hikvision 3.0 Ds-2ce16c2t-vfir 2.8-12mm 960p,Evolusom Comercial Ltda,229.5,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019100.json,2026-09-05T15:16:37.457Z
VTK019102,Kit Onix Power Coaxial Hd 3000 16ch + Mini Rack 05u Com Fonte,Evolusom Comercial Ltda,816.2,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019106,"Alto Falante Jbl-selenium 15wp550 15"" 550wrms 8r Woofer Profissional",Evolusom Comercial Ltda,809.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,955.25,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019106.json,2026-09-05T15:16:37.457Z
VTK019107,Módulo Viaweb Ip 2.3,Evolusom Comercial Ltda,284.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019111,Alarme Ipec Porta Aberta,Evolusom Comercial Ltda,86.7,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019113,Câmera Dome Hikvision Ds-2ce71d8t-pirl 2.8 1080p Ip67,Evolusom Comercial Ltda,236.5,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,330,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019113.json,2026-09-05T15:16:37.457Z
VTK019117,Expansor Corneta Fiamon 1450 Red. Curta Bicolor Amarelo Fluorescente,Evolusom Comercial Ltda,21.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019118,Módulo De Vidro Elétrico Tury Ae Pro 4.78br,Evolusom Comercial Ltda,309.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019119,Calota Aro 13p 072cb-pof Mod Uno Way Economy 2008/ 09 Cb - PC / 4,Evolusom Comercial Ltda,74.4,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019120,Calota Aro 14p 343cb-pof Mod Ka 2019 Cb - PC / 4,Evolusom Comercial Ltda,74.4,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019121,Calota Aro 14a 461ar-pof Mod Etios 2014/ 15 Ar - PC / 4,Evolusom Comercial Ltda,74.4,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019123,Plug P10 Duplo Z Mono Pedais,Evolusom Comercial Ltda,18.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019125,"Arandela Sem Borda Frahm 6"" 40w Full Ranger Com Trafo Quadrado",Evolusom Comercial Ltda,144.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019125.json,2026-09-05T15:16:37.457Z
VTK019127,Aw44 Soft Cn Original 4v Sportage 1vi 4v 17+,Evolusom Comercial Ltda,148.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019131,"Laço Indutivo Citrox 1,90x0,80 Cx-4001",Evolusom Comercial Ltda,102.95,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,430,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,Laço indutivo unitário comparado com título de duas unidades e detector; conteúdo divergente.,Completar fontes e vínculos,mercado/VTK019131.json,2026-09-05T15:16:37.457Z
VTK019137,Moldura Fiamon 2 Din Ka/ Ka+ 18/ 19 Preto,Evolusom Comercial Ltda,112.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019137.json,2026-09-05T15:16:37.457Z
VTK019138,Smartwatch Multilaser Relógio Atrio Sw2 Plus Ios/ Android - P9080,Evolusom Comercial Ltda,441.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,388.08,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019138.json,2026-09-05T15:16:37.457Z
VTK019141,Módulo De Rebatimento Para Retrovisores Elétricos Tury Park 2,Evolusom Comercial Ltda,75.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019145,Modulo Sohoplus Telecom 8 Portas - Cdm,Evolusom Comercial Ltda,91.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019152,Calha Fiat Strada 2021 4p,Evolusom Comercial Ltda,95.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019159,Panela De Arroz Gourmet 220v 700w Aço Inox Capacidade De 10 Xícaras Multilaser - Ce06,Evolusom Comercial Ltda,148.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,215.9,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019159.json,2026-09-05T15:16:37.457Z
VTK019162,Grampo Permak De Porta Do Stilo - Cento,Evolusom Comercial Ltda,42.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019165,Nobreak Intelbras Gnb 1000va 220v Para Portão - Preto,Evolusom Comercial Ltda,599.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,699,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019165.json,2026-09-05T15:16:37.457Z
VTK019166,"Moldura Fiamon 9"" Fiat Mobi - Black Piano",Evolusom Comercial Ltda,166.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,214.9,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019166.json,2026-09-05T15:16:37.457Z
VTK019171,Dvr Citrox 8 Canais Xvr Gp3 5mp Multi Hd - Cx3208,Evolusom Comercial Ltda,439.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019177,Calota Grid Aro 16p 300cp Prata Fiat Toro 2021 - PC / 4,Evolusom Comercial Ltda,99.96,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019178,"Moldura Fiamon 9"" Honda Wr-v 2017/2022 Black Piano",Evolusom Comercial Ltda,177.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019178.json,2026-09-05T15:16:37.457Z
VTK019185,"Micro Inversor Solar Deye Sun-m225g4 2,25kw",Evolusom Comercial Ltda,1426.64,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019188,Kit Lâmpada Ultraled Tarponn Tp-6102 H3 12v 40w 4000lm 6000k Par,Evolusom Comercial Ltda,59.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019189,Soprador Térmico Hikari Hk-510 1300w/2000w 220v,Evolusom Comercial Ltda,119.95,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,139.9,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019189.json,2026-09-05T15:16:37.457Z
VTK019190,Capota Marítima Flash Cover Ff227 Ram Rampage Cabine Dupla Com Santo Antônio 2023+ Force,Evolusom Comercial Ltda,555.5,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019193,Calculadora Financeira Truly Tr12c Platinum Rpn Algébrica,Evolusom Comercial Ltda,165.5,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,229,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019193.json,2026-09-05T15:16:37.457Z
VTK019194,Kit Lâmpada Led Tarponn Sky Hb4 Tp-6176 8k Premium,Evolusom Comercial Ltda,69.99,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; COMPOSICAO_KIT_NAO_COMPROVADA; INCONCLUSIVO,,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019195,Smartwatch Multilaser Wr204 M2 Amoled Preto,Evolusom Comercial Ltda,299.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_COHERENTE,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,236.25,,,,,,8.279935224,estimated,FALSE,INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019195.json,2026-09-05T15:16:37.457Z
VTK019196,Lona De Carreteiro Western 6x5 100g P/m2,Evolusom Comercial Ltda,145.7,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019196.json,2026-09-05T15:16:37.457Z
VTK019197,Cabo Hdmi Fibra óptica Nwt 2.0 - 70m,Evolusom Comercial Ltda,447.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EQUIVALENCIA_MARCA_NAO_COMPROVADA; EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019197.json,2026-09-05T15:16:37.457Z
VTK019202,Motor De Janela Roadstar Rs36br Es Lado Esquerdo 24v,Evolusom Comercial Ltda,52.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019202.json,2026-09-05T15:16:37.457Z
VTK019214,Módulo De Vidro Elétrico Fks Mlv45 Tc21 Toyota Corolla 2020/2025,Evolusom Comercial Ltda,223.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
VTK019215,Controle Canivete Fks Cr710 Linha Gm,Evolusom Comercial Ltda,49.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,mercado/VTK019215.json,2026-09-05T15:16:37.457Z
VTK019216,Controle Canivete Fks Cr740 Linha Honda,Evolusom Comercial Ltda,49.9,3,FALSE,NAO_CONCLUSIVO,INCONCLUSIVOS,INCONCLUSIVO,IDENTIDADE_INCONCLUSIVA,INCONCLUSIVO,INCONCLUSIVO,SEM_EVIDENCIA_DE_DEMANDA,,,,,,,8.279935224,estimated,FALSE,EVIDENCIA_IDENTIDADE_INCOMPLETA; INCONCLUSIVO,APRESENTACAO_NAO_EXPLICITA,,Completar fontes e vínculos,,2026-09-05T15:16:37.457Z
