"anuncio";"sku";"produto";"fornecedor";"status";"preco_anterior";"preco_verificado";"margem_verificada";"alvo";"pendencia"
"MLB7599433876";"VTK018869";"Contra Frente Plástica Permak Honda New Civic 2012 2 Din";"EVOLUSOM-PR";"ALVO_VALIDADO";"153.83";"153.83";"0.08496392121172723";"0.07";""
"MLB7599433378";"VTK018406";"Cabo De Bateria Crk 21.00mm 25m Vermelho";"EVOLUSOM-PR";"ALVO_VALIDADO";"830.76";"830.76";"0.10000481486831335";"0.1";""
"MLB7599432822";"VTK001735";"Pistola de Solda 45W 127V FIRE 100 Vermelha Hikari";"EVOLUSOM-PR";"ALVO_VALIDADO";"176.39";"176.39";"0.07228300924088668";"0.07";""
"MLB7599432170";"VTK017536";"Contra Frente Permak Plástica Honda Fit";"EVOLUSOM-PR";"ALVO_VALIDADO";"35.21";"35.21";"0.09571144561204203";"0.07";""
"MLB7599431504";"VTK019060";"Moldura Fiamon 2 Din Toyota Corolla 2003 A 2007, Hilux 2005 A 2011, Prado Todos Preta";"EVOLUSOM-PR";"ALVO_VALIDADO";"60.76";"60.76";"0.09479921000658328";"0.07";""
"MLB7599430044";"VTK005338";"Telefone Celular de Mesa 4g Wi-fi Aquário CA-42SX4G";"EVOLUSOM-PR";"ALVO_VALIDADO";"584.84";"584.84";"0.10001025921619588";"0.1";""
"MLB7599429790";"VTK018821";"Nobreak Nhs Mini 4 600va Bivolt 220v";"EVOLUSOM-PR";"ALVO_VALIDADO";"659.38";"659.38";"0.10667596833388941";"0.1";""
"MLB7599426530";"VTK001667";"Antena Móvel Omnidirecional Celular CDMA/TDMA 7dBi CM907 Aquário";"EVOLUSOM-PR";"ALVO_VALIDADO";"98.71";"98.71";"0.07000303920575424";"0.07";""
"MLB7599426350";"VTK020354";"Soprador Térmico Mxt 220v Ohg-2000a Com Inmetro";"EVOLUSOM-PR";"ALVO_VALIDADO";"194.08";"194.08";"0.0808429513602638";"0.07";""
"MLB7599426040";"VTK018045";"Cartão De Memória Microsd Kingston Canvas Select Plus 128gb";"EVOLUSOM-PR";"ALVO_VALIDADO";"291.22";"291.22";"0.10002747064075268";"0.1";""
"MLB7599425720";"VTK018826";"Inversor De Voltagem Tech One 400w Nominal 800w De Pico 24v 110v";"EVOLUSOM-PR";"ALVO_VALIDADO";"616.88";"616.88";"0.23341654778887305";"0.1";""
"MLB7599191174";"VTK018437";"Alarme Positron Duoblock Px-g8 Universal Para Moto";"EVOLUSOM-PR";"ALVO_VALIDADO";"408.38";"408.38";"0.10000489739948089";"0.1";""
"MLB7599191080";"VTK018724";"Cabo De Potência Technoise 100% Cobre Vermelho 4mm Rolo 50 Metros";"EVOLUSOM-PR";"ALVO_VALIDADO";"358.54";"358.54";"0.10001673453450102";"0.1";""
"MLB7599190836";"VTK018352";"Cabo Para Microfone Santo Angelo Sc-20 Balanceado Azul 100 Metros";"EVOLUSOM-PR";"ALVO_VALIDADO";"754.47";"754.47";"0.10000397630124458";"0.1";""
"MLB7599190682";"VTK001230";"Arandela Quadrada JBL 6CO3Q+ 140w Branca - PAR / 2";"EVOLUSOM-PR";"ALVO_VALIDADO";"908.9";"908.9";"0.1";"0.1";""
"MLB7599189686";"VTK018557";"Antena Externa Para Celular Quadriband Aquário Cf-4000 800, 900, 1800 E 1900 Mhz 12 Dbi";"EVOLUSOM-PR";"ALVO_VALIDADO";"156.25";"156.25";"0.070016";"0.07";""
"MLB7599189578";"VTK026232";"Cartão De Memória Microsd Kingston Canvas Select Plus 64gb";"EVOLUSOM-PR";"ALVO_VALIDADO";"199.27";"199.27";"0.07000552014854217";"0.07";""
"MLB7599189394";"VTK018396";"Impressora Térmica Elgin De Cupom - I9 Full";"EVOLUSOM-PR";"ALVO_VALIDADO";"1164.3";"1164.3";"0.15000429442583527";"0.15";""
"MLB7599189212";"VTK017190";"Controle Remoto Mxt 01273 Tv Led Philips Ambilight 32pfl5604";"EVOLUSOM-PR";"ALVO_VALIDADO";"39.06";"39.06";"0.10855094726062468";"0.07";""
"MLB7599189108";"VTK017422";"Fritadeira Air Fryer Oster 4,6l 127v";"EVOLUSOM-PR";"ALVO_VALIDADO";"462.96";"462.96";"0.10000864005529635";"0.1";""
"MLB7599188326";"VTK018158";"Fita Antiderrapante Western 5cm X 5m";"EVOLUSOM-PR";"ALVO_VALIDADO";"60.2";"60.2";"0.08006644518272425";"0.07";""
"MLB7599186092";"VTK018042";"Calculadora De Mesa Procalc Pc108-pk 12 Dígitos Rosa";"EVOLUSOM-PR";"ALVO_VALIDADO";"50.66";"50.66";"0.0700750098697197";"0.07";""
"MLB7599185646";"VTK005895";"Mangueira Poliéster 22 Metros KM315CLP Preta/Laranja Kepper";"EVOLUSOM-PR";"ALVO_VALIDADO";"304.68";"304.68";"0.19879873966128397";"0.1";""
"MLB7599184652";"VTK017858";"Controle Stetsom Sx2 Ultra Preto";"EVOLUSOM-PR";"ALVO_VALIDADO";"117.95";"117.95";"0.08020347604917338";"0.07";""
"MLB7599182998";"VTK018112";"Patch Cord Furukawa Cat5e Cmx 20m Azul 35104013";"EVOLUSOM-PR";"ALVO_VALIDADO";"168.1";"168.1";"0.07001784651992861";"0.07";""
"MLB7599182906";"VTK018084";"Alto-falante Subwoofer 10"" Jbl Club Sub Slim 350w Rms 2 Ou 4 Ohms";"EVOLUSOM-PR";"ALVO_VALIDADO";"1381";"1381";"0.15";"0.15";""
"MLB7599182740";"VTK017948";"Aplicador De Silicone Western 400ml";"EVOLUSOM-PR";"ALVO_VALIDADO";"44.24";"44.24";"0.08363471971066908";"0.07";""
"MLB7599182076";"VTK017914";"Alicate Universal Vonder 8"" Crv Isolação 1.000v";"EVOLUSOM-PR";"ALVO_VALIDADO";"98.79";"98.79";"0.19252960825994533";"0.07";""
"MLB7599181862";"VTK018062";"Sensor De Presença Techna Com Soquete E-27";"EVOLUSOM-PR";"ALVO_VALIDADO";"81.52";"81.52";"0.08844455348380766";"0.07";""
"MLB7599181716";"VTK018076";"Nobreak Intelbras Attiv 700va Monovolt Interativo 220v 4 Tomadas - 4822204";"EVOLUSOM-PR";"ALVO_VALIDADO";"785.86";"785.86";"0.10000508996513374";"0.1";""
"MLB7599181554";"VTK018037";"Refil De Tinta Multi Rf006 Para Impressoras Epson T664 100ml - Ciano";"EVOLUSOM-PR";"ALVO_VALIDADO";"66.49";"66.49";"0.3047074748082419";"0.07";""
"MLB7599181224";"VTK017709";"Controle Remoto Stetsom Sx1 8 Funções Preto";"EVOLUSOM-PR";"ALVO_VALIDADO";"115.05";"115.05";"0.08048674489352456";"0.07";""
"MLB7599180912";"VTK000857";"Clamp Multifuncional C13 Preto ASK";"EVOLUSOM-PR";"ALVO_VALIDADO";"67.95";"67.95";"0.07888153053715968";"0.07";""
"MLB7599180514";"VTK018289";"Calota Grid Aro 15a 127cp-pta Volkswagen Gol Power G5 2009/ 10 Cubo Padrão - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"136.82";"136.82";"0.07001900306972665";"0.07";""
"MLB7599179806";"VTK018464";"Calota Aro 15a 878ar-pof Mod Logan / Sandero 2020";"EVOLUSOM-PR";"ALVO_VALIDADO";"48.82";"48.82";"0.08234330192544038";"0.07";""
"MLB7599179512";"VTK018236";"Calota Grid Aro 14p 228cb-pta Modelo Uno Attractive 2015/ 16 Cubo Baixo - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"99.77";"99.77";"0.07006114062343391";"0.07";""
"MLB7599087280";"VTK018083";"Trena Western 10m X 25mm";"EVOLUSOM-PR";"ALVO_VALIDADO";"54.88";"54.88";"0.08108600583090379";"0.07";""
"MLB7599085854";"VTK017865";"Congelante Em Aerosol Implastec 150g";"EVOLUSOM-PR";"ALVO_VALIDADO";"67.08";"67.08";"0.07006559332140729";"0.07";""
"MLB7599085590";"VTK018233";"Alarme Positron Duoblock Pro-g8 Universal Para Moto";"EVOLUSOM-PR";"ALVO_VALIDADO";"353.74";"353.74";"0.10001696161022221";"0.1";""
"MLB7599085044";"VTK018542";"Calota Grid Aro 15a 063ar-pta Volkswagen Fox Plus/ Space 2006 - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"147.61";"147.61";"0.0700494546439943";"0.07";""
"MLB7599084864";"VTK017811";"Calota Aro 14p 879cp-pof Mod Kwid Zen 2020";"EVOLUSOM-PR";"ALVO_VALIDADO";"49.25";"49.25";"0.0700507614213198";"0.07";""
"MLB7599084426";"VTK018484";"Calota Grid Aro 14"" 298cb-pta Fiat Mobi 2019/20 - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"99.77";"99.77";"0.07006114062343391";"0.07";""
"MLB7599083554";"VTK018373";"Calota Grid Aro 13p 008ca-prata Mod Gol G5 1.0 2009/ 11 Ca - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"93.26";"93.26";"0.07001930087926228";"0.07";""
"MLB7599082622";"VTK018057";"Calota Grid Aro 14p 087cb-pta Gm Modelo Prisma/ Montana 2011/ 13 Cubo Baixo - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"99.77";"99.77";"0.07006114062343391";"0.07";""
"MLB7599082376";"VTK018285";"Calota Grid Aro 13a 573ar-pta Mod Volkswaggen Gol G3 Aro Pressão - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"93.26";"93.26";"0.07001930087926228";"0.07";""
"MLB7599081566";"VTK018300";"Calota Aro 13p 072cb-gft Mod Uno Way Economy 2008/ 09 Cb - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"148.35";"148.35";"0.07003707448601282";"0.07";""
"MLB7599080978";"VTK018205";"Calota Aro 14p 187cb-pof Mod Hb20 2020";"EVOLUSOM-PR";"ALVO_VALIDADO";"51.77";"51.77";"0.10295537956345373";"0.07";""
"MLB7599080300";"VTK018144";"Calota Grid Aro 15p 204cp-pta Modelo Palio Essence 2014/ 16 Cubo Padrão - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"136.82";"136.82";"0.07001900306972665";"0.07";""
"MLB7599080122";"VTK017965";"Calota Grid Aro 14p 055cb-pta Modelo Palio Fire/ Elx/ Weekend 2009 Cubo Baixo - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"99.77";"99.77";"0.07006114062343391";"0.07";""
"MLB7599079988";"VTK017863";"Calota Grid Aro 14p 194cb-pta Gm Modelo Onix/ Prisma 2014/ 15 Cubo Baixo - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"99.77";"99.77";"0.07006114062343391";"0.07";""
"MLB7599079732";"VTK017988";"Calota Grid Aro 14p 410cb-pta Modelo Peugeot 206/ 207/ 208 2015/ 16 - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"99.77";"99.77";"0.07006114062343391";"0.07";""
"MLB7599079626";"VTK017987";"Calota Grid Aro 13p 095cb-pta Fiat Modelo Uno Way 2013 Cubo Baixo - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"93.26";"93.26";"0.07001930087926228";"0.07";""
"MLB7599079126";"VTK017664";"Calculadora De Mesa Procalc Pc110 12 Dígitos Azul";"EVOLUSOM-PR";"ALVO_VALIDADO";"50.8";"50.8";"0.08779527559055118";"0.07";""
"MLB7599078466";"VTK017828";"Cabo Lan Mpt Cat.5e U/utp 24awgx4p 305 Metros Cmx Azul 53010545";"EVOLUSOM-PR";"ALVO_VALIDADO";"1227.44";"1227.44";"0.15000325881509483";"0.15";""
"MLB7599022104";"VTK018372";"Calota Grid Aro 13p 006cb-pta Prata Modelo Fiat Uno Smart 2001 Cubo Baixo - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"93.26";"93.26";"0.07001930087926228";"0.07";""
"MLB7599021682";"VTK018374";"Calota Grid Aro 14a 872ar-pta Prata Renault Clio/ Sandero/ Logan 11/ 13 - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"99.77";"99.77";"0.07006114062343391";"0.07";""
"MLB7599020244";"VTK018055";"Calota Grid Aro 13p 071cb-pta Fiat Modelo Uno Fire Economy 2008/ 10 Cubo Baixo - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"93.26";"93.26";"0.07001930087926228";"0.07";""
"MLB7599020094";"VTK018187";"Calota Grid Aro 14p 010ca-pta Volkswaggen Modelo Gol Power G5 2009/ 10 Cubo Alto - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"99.77";"99.77";"0.07006114062343391";"0.07";""
"MLB7599017494";"VTK017810";"Calota Aro 15p 377cp-pof Mod Onix / Prisma 2020";"EVOLUSOM-PR";"ALVO_VALIDADO";"51.77";"51.77";"0.10295537956345373";"0.07";""
"MLB7599017274";"VTK017672";"Calota Grid Aro 14p 111ca-pta Modelo Strada 2013/ 14 Cubo Alto - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"99.77";"99.77";"0.07006114062343391";"0.07";""
"MLB7599016908";"VTK017655";"Calota Grid Aro 13p 072cb-pta Fiat Modelo Uno Way Economy 2008/ 09 Cubo Baixo - PC / 4";"EVOLUSOM-PR";"ALVO_VALIDADO";"93.26";"93.26";"0.07001930087926228";"0.07";""
"MLB7599012228";"VTK017663";"Cabo Lan Mpt Cat.5e U/utp 24awgx4p 305 Metros Cmx Branco 53010547";"EVOLUSOM-PR";"ALVO_VALIDADO";"1227.28";"1227.28";"0.1500065184798905";"0.15";""
"MLB7598864202";"VTK017477";"Cabo Lan Mpt Cat.5e U/utp 24awgx4p 305 Metros Cmx Cinza 53010548";"EVOLUSOM-PR";"ALVO_VALIDADO";"1227.28";"1227.28";"0.1500065184798905";"0.15";""
"MLB7598863028";"VTK017282";"Cabo Lan Mpt Cat6 U/utp 23awgx4p 305 Metros Cmx Vermelho 53040541";"EVOLUSOM-PR";"ALVO_VALIDADO";"1602.28";"1602.28";"0.16261202786029907";"0.15";""
"MLB7598860032";"VTK017476";"Cabo Lan Mpt Cat6 U/utp 23awgx4p 305 Metros Cmx Cinza 53040548";"EVOLUSOM-PR";"ALVO_VALIDADO";"1602.28";"1602.28";"0.16261202786029907";"0.15";""
"MLB7598858616";"VTK017905";"Ventilador De Coluna Ventisol Premium 60cm Bivolt - Preto";"EVOLUSOM-PR";"ALVO_VALIDADO";"531.44";"531.44";"0.10001129007978322";"0.1";""
"MLB7598858404";"VTK017937";"Cabo Usb A X Micro Usb 90º Multilaser Warrior Wi388 Nylon Preto 1,2m";"EVOLUSOM-PR";"ALVO_VALIDADO";"35.68";"35.68";"0.07006726457399103";"0.07";""
"MLB7598857862";"VTK017736";"Modulo De Potencia Stetsom Iron Ir 160.2 2r 2 Canais 160w";"EVOLUSOM-PR";"ALVO_VALIDADO";"218.94";"218.94";"0.1178405042477391";"0.1";""
"MLB7598856200";"VTK017649";"Fita Antiderrapante Western 5m X 2,5cm";"EVOLUSOM-PR";"ALVO_VALIDADO";"44.51";"44.51";"0.10379689957312964";"0.07";""
"MLB7598854058";"VTK017626";"Jogo De Soquete Western W-50 Com Maleta 39 Peças";"EVOLUSOM-PR";"ALVO_VALIDADO";"84.11";"84.11";"0.12947330876233504";"0.07";""
"MLB7598801320";"VTK019686";"Módulo Anti Furto Fks Maf112tc Bloqueador Seleção De Tempo";"EVOLUSOM-PR";"ALVO_VALIDADO";"68.9";"68.9";"0.09622641509433962";"0.07";""
"MLB7598801144";"VTK017854";"Mouse Gamer Viper Pro Naja 7.200 Dpi";"EVOLUSOM-PR";"ALVO_VALIDADO";"148.47";"148.47";"0.07004782110864148";"0.07";""
"MLB7598800988";"VTK017775";"Pen Drive Netac U278 Metálico Usb 3.0 128gb";"EVOLUSOM-PR";"ALVO_VALIDADO";"170.8";"170.8";"0.07002341920374708";"0.07";""
"MLB7598800224";"VTK017722";"Lanterna Cabeça Western 12 Leds";"EVOLUSOM-PR";"ALVO_VALIDADO";"42.31";"42.31";"0.10564878279366578";"0.07";""
"MLB7598799824";"VTK017817";"Suporte Para Ferro De Solda Western";"EVOLUSOM-PR";"ALVO_VALIDADO";"48.08";"48.08";"0.07633111480865225";"0.07";""
"MLB7598799610";"VTK017841";"Cabo Paralelo Technoise 100% Cobre Cristal 2x2.50mm 50 Metros";"EVOLUSOM-PR";"ALVO_VALIDADO";"489.57";"489.57";"0.10000612782645996";"0.1";""
"MLB7598799222";"VTK013025";"02 Pilhas Alcalinas C Philips";"EVOLUSOM-PR";"ALVO_VALIDADO";"45.44";"45.44";"0.10321302816901409";"0.07";""
"MLB7598798740";"VTK018419";"Ssd Hiksemi Wave 120gb 2,5"" Sata 3";"EVOLUSOM-PR";"ALVO_VALIDADO";"342.36";"342.36";"0.1046851267671457";"0.1";""
"MLB7598798346";"VTK017808";"Caixa Frahm 5csl Preta Par 5"" 80wrms Tela Lisa";"EVOLUSOM-PR";"ALVO_VALIDADO";"880.04";"880.04";"0.10000681787191493";"0.1";""
"MLB7598797286";"VTK017734";"Alto Falante 5"" Hurricane Platino Qr 5 Quadriaxial 80w Rms 4r Par";"EVOLUSOM-PR";"ALVO_VALIDADO";"194.17";"194.17";"0.08343204408508009";"0.07";""
"MLB7598796582";"VTK018135";"Controle Remoto Mxt 01286 Tv Lg Smart Tv - Modelos Antigos";"EVOLUSOM-PR";"ALVO_VALIDADO";"43.69";"43.69";"0.09063859006637674";"0.07";""
"MLB7598796072";"VTK020758";"Controle Remoto Mxt 01335 Ar Condicionado Yb1f2 Split Gree";"EVOLUSOM-PR";"ALVO_VALIDADO";"41.83";"41.83";"0.11307673918240499";"0.07";""
"MLB7598795742";"VTK017612";"Patch Cord Furukawa Cat6 Cmx 10m Vermelho 35123011";"EVOLUSOM-PR";"ALVO_VALIDADO";"149.51";"149.51";"0.07537957327269079";"0.07";""
"MLB7598795510";"VTK018043";"Alicate Descasca E Corta Mxt";"EVOLUSOM-PR";"ALVO_VALIDADO";"40.69";"40.69";"0.11427869255345295";"0.07";""
"MLB7598795064";"VTK017923";"Controle Remoto Mxt 01181 Tv Philips Lcd Serie 3000";"EVOLUSOM-PR";"ALVO_VALIDADO";"39.95";"39.95";"0.09261576971214017";"0.07";""
"MLB7598794690";"VTK017412";"Cabo Rca Macho X Macho Technoise 400 Pro Blindado 5mm Vermelho - 1m";"EVOLUSOM-PR";"ALVO_VALIDADO";"55.1";"55.1";"0.08638838475499092";"0.07";""
"MLB7598794400";"VTK017392";"Cabo Hdmi Aquário 4k02 4k Macho X Macho 2.0 2m";"EVOLUSOM-PR";"ALVO_VALIDADO";"38.46";"38.46";"0.11700468018720749";"0.07";""
"MLB7598792672";"VTK017541";"Esguicho Kepper Em Alumínio 30cm Verde";"EVOLUSOM-PR";"ALVO_VALIDADO";"81.88";"81.88";"0.21055202735710796";"0.07";""
"MLB7598792244";"VTK004463";"Alicate Mini Bico Universal 5"" Brasfort";"EVOLUSOM-PR";"ALVO_VALIDADO";"37.75";"37.75";"0.09403973509933775";"0.07";""
"MLB7598792030";"VTK017620";"Controle Remoto Mxt 1302 Tv Panasonic Led Tc Tnq2b4903";"EVOLUSOM-PR";"ALVO_VALIDADO";"37.11";"37.11";"0.09431420102398276";"0.07";""
"MLB7598791508";"VTK017689";"Controle Remoto Mxt 1387 Universal Sony";"EVOLUSOM-PR";"ALVO_VALIDADO";"36.57";"36.57";"0.0700027344818157";"0.07";""
"MLB7598790232";"VTK017359";"Fonte Chaveada Evus Pdc-6v1a 6v 1a 6w Bivolt Automatico";"EVOLUSOM-PR";"ALVO_VALIDADO";"41";"41";"0.07";"0.07";""
"MLB7598736448";"VTK017692";"Tablet Multilaser Mickey Nb413 4gb Ram 64gb Quad Core 7"" + Case";"EVOLUSOM-PR";"ALVO_VALIDADO";"797.87";"797.87";"0.10000376001102937";"0.1";""
"MLB7598735804";"VTK017661";"Alicate Decapador E Cortador De Fios Western";"EVOLUSOM-PR";"ALVO_VALIDADO";"56.49";"56.49";"0.2842981058594441";"0.07";""
"MLB7598735434";"VTK018569";"Cabo Coaxial Rg59 Proeletronic Caco5940/01 40% De Malha - 100m";"EVOLUSOM-PR";"ALVO_VALIDADO";"148.77";"148.77";"0.07004100289036767";"0.07";""
"MLB7598734392";"VTK017555";"Estilete Vonder 25mm";"EVOLUSOM-PR";"ALVO_VALIDADO";"67.3";"67.3";"0.26329866270430907";"0.07";""
"MLB7598732910";"VTK018108";"Fonte Chaveada Mxt Colmeia 24v 10a 240w";"EVOLUSOM-PR";"ALVO_VALIDADO";"171.33";"171.33";"0.0700402731570653";"0.07";""
"MLB7598732158";"VTK017584";"Controle Remoto Mxt 1364 Tcl Led K55s4900fs/rc802n";"EVOLUSOM-PR";"ALVO_VALIDADO";"37.11";"37.11";"0.07006197790353005";"0.07";""
"MLB7598731910";"VTK017542";"Alicate Mini Universal Western A-5 4.1/2";"EVOLUSOM-PR";"ALVO_VALIDADO";"52.95";"52.95";"0.29858356940509917";"0.07";""
"MLB7598731596";"VTK017558";"Controle Remoto Mxt 01289 Tv Smart 3d Futebol Samsung Aa59-0";"EVOLUSOM-PR";"ALVO_VALIDADO";"38.32";"38.32";"0.11717118997912318";"0.07";""
"MLB7598730916";"VTK017816";"Controle Remoto Mxt 01389 Smart Tv Philips 50pug6654/78";"EVOLUSOM-PR";"ALVO_VALIDADO";"37.24";"37.24";"0.09425349087003221";"0.07";""
"MLB7598730806";"VTK017418";"Alicate Mini Western Bico Meia Cana 5"" Azul";"EVOLUSOM-PR";"ALVO_VALIDADO";"37.14";"37.14";"0.07000538502961766";"0.07";""
"MLB7598730378";"VTK018151";"Controle Remoto Mxt 1375 Tv Aoc 32s5295/ 78g 55u629";"EVOLUSOM-PR";"ALVO_VALIDADO";"38.61";"38.61";"0.0934990934990935";"0.07";""
"MLB7598730268";"VTK017579";"Controle Remoto Mxt 01388 Tv Smart Universal Led Lc";"EVOLUSOM-PR";"ALVO_VALIDADO";"38.61";"38.61";"0.0934990934990935";"0.07";""
"MLB7598730050";"VTK017611";"Controle Remoto Tv Smart Mxt 01359 Philips 32phg5102_43/ 50/ 5";"EVOLUSOM-PR";"ALVO_VALIDADO";"40.85";"40.85";"0.11407588739290085";"0.07";""
"MLB7598729702";"VTK017385";"Patch Cord Furukawa Cat5e 0.5m Preto T568a 35104006";"EVOLUSOM-PR";"ALVO_VALIDADO";"40.11";"40.11";"0.07005734230865121";"0.07";""
"MLB7598728596";"VTK017312";"Controle Remoto Mxt 01377 Smart Lg Samsung Mix";"EVOLUSOM-PR";"ALVO_VALIDADO";"41.61";"41.61";"0.09180485460225907";"0.07";""
"MLB7598725884";"VTK017319";"Mouse Pad Evus Mp-290w Pure Speed";"EVOLUSOM-PR";"ALVO_VALIDADO";"45.49";"45.49";"0.0833150142888547";"0.07";""
"MLB7598725748";"VTK020172";"Controle Remoto Mxt C01310 Ar Condicionado Universal Onetouch";"EVOLUSOM-PR";"ALVO_VALIDADO";"47.67";"47.67";"0.07006503041745332";"0.07";""
"MLB7598725488";"VTK018322";"Cabo Hdmi Articulado 2.0 Mxt 4k Ultra Hd 2m";"EVOLUSOM-PR";"ALVO_VALIDADO";"45.35";"45.35";"0.08996692392502756";"0.07";""
"MLB7598724674";"VTK017993";"Multímetro Digital Hikari Hm-1001 - 21n240";"EVOLUSOM-PR";"ALVO_VALIDADO";"69.85";"69.85";"0.14015748031496064";"0.07";""
"MLB7598724488";"VTK017484";"Faqueiro Tramontina Leme 20 Peças - Vermelho";"EVOLUSOM-PR";"ALVO_VALIDADO";"70";"70";"0.12714285714285714";"0.07";""
"MLB7598723864";"VTK018411";"Controle Remoto Mxt Compatível Tv Samsung Com Comando De Voz";"EVOLUSOM-PR";"ALVO_VALIDADO";"73.22";"73.22";"0.08235454793772194";"0.07";""
"MLB7598723768";"VTK018490";"Máquina De Cortar Cabelo Cadence Cab181 127v";"EVOLUSOM-PR";"ALVO_VALIDADO";"77.76";"77.76";"0.08166152263374485";"0.07";""
"MLB7598635658";"VTK019195";"Smartwatch Multilaser Wr204 M2 Amoled Preto";"EVOLUSOM-PR";"ALVO_VALIDADO";"497.5";"497.5";"0.11085427135678391";"0.1";""
"MLB7598635356";"VTK018541";"Testador Cabo De Rede Hikari Rj11/ Rj45/ Usb/ Bnc Htc-41 21i536";"EVOLUSOM-PR";"ALVO_VALIDADO";"238";"238";"0.11638655462184874";"0.1";""
"MLB7598635254";"VTK019159";"Panela De Arroz Gourmet 220v 700w Aço Inox Capacidade De 10 Xícaras Multilaser - Ce06";"EVOLUSOM-PR";"ALVO_VALIDADO";"275.95";"275.95";"0.11161442290269977";"0.1";""
"MLB7598634296";"VTK017619";"Alto Falante 6x9"" Hurricane Aurum A69 Q Quadriaxial 130w Rms 4r Par";"EVOLUSOM-PR";"ALVO_VALIDADO";"261.87";"261.87";"0.10001145606598694";"0.1";""
"MLB7598633146";"VTK019105";"Ferro De Soldar à Bateria Portátil Hikari 8w Hk-45b";"EVOLUSOM-PR";"ALVO_VALIDADO";"93.7";"93.7";"0.07001067235859124";"0.07";""
"MLB7598601484";"VTK019113";"Câmera Dome Hikvision Ds-2ce71d8t-pirl 2.8 1080p Ip67";"EVOLUSOM-PR";"ALVO_VALIDADO";"401.65";"401.65";"0.10250217851363128";"0.1";""
"MLB7598601388";"VTK019165";"Nobreak Intelbras Gnb 1000va 220v Para Portão - Preto";"EVOLUSOM-PR";"ALVO_VALIDADO";"1091.19";"1091.19";"0.15000137464602864";"0.15";""
"MLB7598601282";"VTK020031";"Moldura 2 Din Fiamon Vectra Gt 2005 A 2011, Meriva 2003 A 2011, Corsa 2002 A 2011 Montana 2003 A 2011";"EVOLUSOM-PR";"ALVO_VALIDADO";"52.14";"52.59";"0.07016543069024529";"0.07";""
"MLB7598601176";"VTK019134";"Moldura Fiamon 2 Din Hyunday Azera 06/ 11 Preta";"EVOLUSOM-PR";"ALVO_VALIDADO";"141.94";"141.94";"0.12568690996195575";"0.07";""
"MLB7598601118";"VTK019058";"Moldura Fiamon 2 Din Fiat Strada/strada Adventure/palio Weekend/palio Weekend Adventure 2013 Preta";"EVOLUSOM-PR";"ALVO_VALIDADO";"141.08";"141.08";"0.07003118797845194";"0.07";""
"MLB7598601018";"VTK005876";"Amplificador Frahm Slim 2200 G5 120w Rms";"EVOLUSOM-PR";"ALVO_VALIDADO";"1351.38";"1351.38";"0.150002219952937";"0.15";""
"MLB7598600610";"VTK018528";"Microfone Dinâmico Com Fio M-235 Profissional - Cabo 3 Metros - O.d.5.0 Mm";"EVOLUSOM-PR";"ALVO_VALIDADO";"144.85";"144.85";"0.08795305488436314";"0.07";""
"MLB7598600228";"VTK019189";"Soprador Térmico Hikari Hk-510 1300w/2000w 220v";"EVOLUSOM-PR";"ALVO_VALIDADO";"199.81";"199.81";"0.07001651568990541";"0.07";""
"MLB7598599222";"VTK006279";"Amplificador Frahm GR 3800 G5 Bluetooth 300w";"EVOLUSOM-PR";"ALVO_VALIDADO";"1497.3";"1497.3";"0.15147265077138852";"0.15";""
"MLB7598598644";"VTK002247";"Alicate Amperímetro Digital ET-3320A Azul/Preto MINIPA";"EVOLUSOM-PR";"ALVO_VALIDADO";"691.75";"691.75";"0.10333212865919769";"0.1";""
"MLB7598598560";"VTK018819";"Serra Tico Tico Multilaser Com Lâmina Para Madeira E Base Ajustável 500w 220v";"EVOLUSOM-PR";"ALVO_VALIDADO";"249.79";"249.79";"0.11481644581448416";"0.1";""
"MLB7598598010";"VTK018005";"Alicate Amperímetro Digital Western Km-2";"EVOLUSOM-PR";"ALVO_VALIDADO";"108.18";"108.18";"0.0839341837677944";"0.07";""
"MLB7598597368";"VTK000958";"Suporte Para Microfone ou Mini Banner de Mesa SPE-G Preto ASK";"EVOLUSOM-PR";"ALVO_VALIDADO";"69.94";"69.94";"0.12725193022590792";"0.07";""
